course,reviews,tokens,sentiment_scores,label,entropy_values
music-production-capstone,"I loved this course. I think it needs more emphasis on the Mastering process, but there's nothing a little investigation can fix. Totally recommended.","['loved', 'investigation']","[0.575, 0.5]",5,"[0.746234301365481, 0.8112781244591328]"
music-society,"The interviews are excellent; this is a very thought-provoking class. However, all of the assignments are written, and there is one very week. Might not be the ideal workload for busy people, but the lectures are worth taking the course.",['excellent'],[1.0],4,[0.0]
music-society,very good course! doesn't go into too much depth but is an excellent starting point!,"['good', 'depth']","[0.5648148148148148, 1.0]",4,"[0.7557472208646809, 0.0]"
music-society,Very interesting point of view about our society.One of the best course I ever took !,['societyone'],[0.48451162790697677],5,[0.8233232038953151]
natural-attenuation-of-groundwater-contaminants,It is an excellent course. I learnt a lot of new things which would be useful for me.,['excellent'],[1.0],5,[0.0]
natural-attenuation-of-groundwater-contaminants,This course was really very well organized and comprehensive in its content. The lecturers are excellent expertise on the topic and they are very engaging. It is an absolute deal to take this course for those who are looking to advance their career in the area of subsurface pollutant remediation and research.ThanksWorku J Negawo,['content'],[1.0],5,[0.0]
natural-attenuation-of-groundwater-contaminants,Nice course with lots of background information,['nice'],[0.47916666666666663],4,[0.8273744775003173]
natural-attenuation-of-groundwater-contaminants,"An excellent course, very detailed and well organized.",['excellent'],[1.0],5,[0.0]
natural-attenuation-of-groundwater-contaminants,"The course has provided me with a very up-to-date panorama of the current knowledge and considerations over the evalutaion and application of Monitored Natural Attenuation as a remdial option for contaminated sites. It has also explained and commented on many key processes that are involved in attenuation processes, about which the knowledge for those who are participating in the management of a contaminated site is mandatory. Other than that, Drs. Alvarez, Newell and Adamson showed a very good grasp over the topics discussed, with even a few funny and entertaining conversations along the lectures. Overall, an amazing course.",['explained'],[0.5648148148148148],5,[0.7557472208646809]
natural-attenuation-of-groundwater-contaminants,Excellent course to provide a broad understanding of scientific concepts and current applications of degradation processes and programs critical to modern environmental remediation programs.,['excellent'],[1.0],5,[0.0]
natural-attenuation-of-groundwater-contaminants,"Great overview of contaminant hydrogeology. It is focused mainly in hydrocarbons and chlorinated solvents, but the methodologies ara applicable in many other situations.",['focused'],[0.5],5,[0.8112781244591328]
networks-illustrated,"Pretty decent class but zero communication. If I could give that part a negative score I would, actually an imaginary number would be better. There are a few incorrect lecture links and errors on tests that have been pointed out dozens of times over several years now and nothing has been done whatsoever. Was also horribly misleading by stating that it was Certificate-granting when it was not, partially (not totally) fixed now but it really screwed one person I know, luckily the grade sheet seems to be sufficient proof for my purposes but if you are looking for resume material go elsewhere. For pure passive learning I would give 4.5 stars, but the lack of any instructor interaction AT ALL, and the obvious lack of attention to consistent (and totally correct) calls to fix simple errors for years now,drags it down to 3 stars in my book. Still not bad as long as you know what you are going into. I did learn a decent amount, can't deny that at all, but don't expect even the tiniest effort from anyone to help you with anything under any circumstance.","['part', 'number', 'better', 'time', 'several', 'year', 'horribly', 'certificategranting', 'sufficient', 'resume', 'star']","[-0.4895833333333333, 0.5291800000000001, -0.6875, -0.75, -0.625, 0.5, 0.5, -0.625, 0.5, 0.5, -0.5955882352941176]",3,"[0.8194292532161829, 0.787323583326851, 0.6252624052234231, 0.5435644431995964, 0.6962122601251458, 0.8112781244591328, 0.8112781244591328, 0.6962122601251458, 0.8112781244591328, 0.8112781244591328, 0.7263179821168531]"
networks-illustrated,The topics are of interest however the course content could be presented better. In most instances it is hard to predict where the instructor is writing and is hard to read. Also writes over the slide material.,['content'],[0.5291800000000001],2,[0.787323583326851]
networks-illustrated,"Wrong subtitles, no communication...",['wrong'],[-0.5673076923076923],4,[0.7534393408598374]
neurohacking,"Wonderful course. I have mastered much about neurohacking using R programming, and learned about the preprocess step in neuroimaging analysis.",['wonderful'],[0.75],5,[0.5435644431995964]
neurohacking,All the lecture were thorough and good.,['good'],[0.5648148148148148],4,[0.7557472208646809]
neurohacking,Really good introduction.,['good'],[0.5648148148148148],5,[0.7557472208646809]
neurohacking,Good course for the basics of neurohacking.,['good'],[0.5648148148148148],5,[0.7557472208646809]
neurohacking,"It would have been better if there were practical exercises, nevertheless it was very comprehensive for basic procedures of fMRI analysis.",['better'],[0.5291800000000001],5,[0.787323583326851]
neurohacking,Really nice!,['nice'],[0.47916666666666663],5,[0.8273744775003173]
neurohacking,"Very good as introduction to this area of implementation , It will be very interesting to create another course with more advanced topics.",['good'],[0.5648148148148148],5,[0.7557472208646809]
